Date,Price,High,Low,Open,Volume
1996-03-11,8.645073890686035,8.773634287245967,8.550346346912674,8.683416666733358,32018877
1996-03-12,8.52553653717041,8.669883966008099,7.8962704441293425,8.660862586923457,22942379
1996-03-13,8.863852500915527,8.897684592678717,8.579667527376857,8.638309564362379,35833998
1996-03-14,8.773633003234863,8.994665183378073,8.742056649123638,8.863849844332439,32372426
1996-03-15,8.588688850402832,8.814231765330101,8.559368217827451,8.762356917883187,33239823
1996-03-18,8.234585762023926,8.568389806072723,8.209775820794514,8.502982127473313,35009348
1996-03-19,7.878227233886719,8.32254817750235,7.713580546225544,8.21203129893125,31957429
1996-03-20,7.878227233886719,7.878227233886719,7.878227233886719,7.878227233886719,0
1996-03-21,8.367655754089355,8.435318391659907,8.14211286264232,8.14211286264232,23555969
1996-03-22,8.234585762023926,8.327057577254136,8.085726114647446,8.288715567709323,28958053
1996-03-25,8.480427742004395,8.701460734517827,8.32931388863934,8.345101685886032,61991268
1996-03-26,8.710481643676758,8.834529808480777,8.455616598656059,8.482682265764591,77170713
1996-03-27,8.951812744140625,9.098415115080613,8.870615745942436,8.931512728379264,54386851
1996-03-28,9.060072898864746,9.087138564300762,8.976621707456689,8.976621707456689,25451953
1996-03-29,8.899938583374023,9.093905901395901,8.852574426286592,9.021731801793733,28306169
1996-04-01,9.014965057373047,9.05781775338072,8.893171087508298,8.976622284278783,30881643
1996-04-02,9.055562019348145,9.224720140438784,8.976622277970234,9.021730701614754,52862228
1996-04-03,9.224720001220703,9.402899497866452,9.202165023526996,9.29238263566633,43350250
1996-04-04,9.12773609161377,9.145779614277307,9.010453577406698,9.145779614277307,24455426
1996-04-05,9.12773609161377,9.12773609161377,9.12773609161377,9.12773609161377,0
1996-04-08,9.5021390914917,9.563034546905374,9.33974737932916,9.461540588792154,47640035
1996-04-09,9.632952690124512,9.833685624167098,9.565290058332769,9.646485522967582,54842813
1996-04-10,9.822410583496094,9.944204572260675,9.743470829812937,9.743470829812937,126390587
1996-04-11,9.696105003356934,9.842708144049976,9.67806148094765,9.743469153904826,97557211
1996-04-12,9.768279075622559,9.786322597999755,9.653251524691452,9.698359947528528,46672006
1996-04-15,9.745725631713867,9.919393686283039,9.709638584117494,9.878795949290092,53248727
1996-04-16,9.630697250366211,9.78857749547655,9.585588827823779,9.743469072934118,51807815
1996-04-17,10.201323509216309,10.30732893070176,9.790834658505988,9.790834658505988,120385600
1996-04-18,10.670453071594238,10.735859983997216,10.374991037020395,10.465207890658652,129424695
1996-04-19,10.609556198120117,10.87118614922089,10.510317198308657,10.645643246453721,115258697
1996-04-22,10.305073738098145,10.713306851719924,10.241921019240698,10.713306851719924,80399852
1996-04-23,10.307328224182129,10.420099289341453,10.10885023004746,10.217110605842786,88033656
1996-04-24,11.322272300720215,11.389935705387247,10.780968894443335,10.780968894443335,135019137
1996-04-25,10.902762413024902,11.660588122788807,10.645643153654197,11.457598669234745,132106144
1996-04-26,11.024556159973145,11.243333420313828,10.625344417000568,10.961404205983772,119479019
1996-04-29,11.03132152557373,11.130560519867892,10.780968695219352,10.938848948242422,120564601
1996-04-30,10.853142738342285,11.117029186259801,10.735860213139794,11.051620740036974,82247745
1996-05-01,11.078685760498047,11.272653061291027,11.033576569147488,11.19145758955664,60056991
1996-05-02,10.968169212341309,11.008766946554564,10.808033236926235,11.00651121890478,62482852
1996-05-03,10.749393463134766,10.91629511210124,10.693007926229594,10.826078253052966,63368060
1996-05-06,10.21485424041748,10.555423883090059,10.162979404331084,10.487761253293487,88039000
1996-05-07,10.065998077392578,10.370481525427767,9.928417053483455,10.239666153340417,75104634
1996-05-08,10.230644226074219,10.352437445529686,9.833687441098407,9.87879663683935,88525241
1996-05-09,9.95548152923584,10.25319854637309,9.890073846018394,10.081785439701843,62128413
1996-05-10,9.901350021362305,9.941947757776619,9.700617067062815,9.786323229223727,68122713
1996-05-13,10.05246353149414,10.102082641166602,9.928414607995293,10.014119994606002,51900432
1996-05-14,10.320859909057617,10.420098902440179,9.969012359916208,10.041186451907837,66364765
1996-05-15,10.844120979309082,10.916294307988906,10.499039833202401,10.688496449187202,172815020
1996-05-16,11.076430320739746,11.27265335437614,11.017789826261938,11.096729572307051,160284965
1996-05-17,10.936594009399414,11.029066586922406,10.837355014899543,10.873442061301654,137923225
1996-05-20,10.5599365234375,10.76066947409408,10.532870855511227,10.735859533898951,83541716
1996-05-21,10.5599365234375,10.810289354484336,10.467463945850419,10.476485324351266,124559613
1996-05-22,10.625344276428223,10.70879548213795,10.602790828386043,10.645643528984072,92985121
1996-05-23,10.564447402954102,10.623088662901338,10.530616083648821,10.600533683819272,58672184
1996-05-24,10.627599716186523,10.665942492348433,10.577980599415229,10.645643240342968,47408492
1996-05-27,10.377246856689453,10.589257690554783,10.343415536275684,10.566703476945603,89967043
1996-05-28,10.25319766998291,10.329882454144062,10.07501816080014,10.264474776517325,132615540
1996-05-29,10.873442649841309,10.981703028695513,10.465208011097676,10.465208011097676,223285228
1996-05-30,10.656920433044434,10.981702314702742,10.600533370113892,10.96140306399317,198662378
1996-05-31,10.929827690124512,11.02906668551148,10.832843656275415,11.017789579186498,237043353
1996-06-03,11.371892929077148,11.41249066806008,11.026811764616264,11.094474407517176,276972106
1996-06-04,11.30648422241211,11.633521810366442,11.209500196835037,11.513983574063115,321297511
1996-06-05,11.243332862854004,11.435044443256823,11.096729709319636,11.412490229822597,264354777
1996-06-06,11.541050910949707,11.72374035076898,11.407979822458346,11.407979822458346,316624789
1996-06-07,11.477896690368652,11.520749384860999,11.344826385502229,11.414744746212707,165994289
1996-06-10,11.412489891052246,11.581647252999543,11.37189215483337,11.504963236084235,196523274
1996-06-11,11.396702766418457,11.638033470180494,11.123794936987489,11.344827920762732,339058664
1996-06-12,11.631266593933105,11.795913258924175,11.559093269679863,11.570369609326711,196297965
1996-06-13,11.550070762634277,11.658331894932882,11.507217301989602,11.570369246057881,116421757
1996-06-14,11.933494567871094,11.996646515567857,11.59292412315502,11.613223373956762,267570558
1996-06-17,11.80944538116455,12.062054698967467,11.775614829642944,11.998902752622659,227599058
1996-06-18,11.773359298706055,11.908686113131905,11.660588230371022,11.728250871372042,206522383
1996-06-19,11.694417953491211,11.947026491238455,11.615478216439335,11.90868448648419,187622215
1996-06-20,11.78689193725586,11.82974540223723,11.550071931481096,11.592924630250572,145069007
1996-06-21,11.606457710266113,11.789147914490695,11.322272777869674,11.689908914180487,140230643
1996-06-24,11.532028198242188,11.728250463287107,11.423767823165099,11.50721825758698,121238748
1996-06-25,11.232056617736816,11.5793935234187,11.096730560538834,11.545561434460238,141301976
1996-06-26,11.092218399047852,11.299718530210441,11.05161989768425,11.277163551826712,117371975
1996-06-27,11.189202308654785,11.227544315685906,10.947870861869728,11.031321292752013,127573239
1996-06-28,10.977190971374512,11.268141537699451,10.93884896348075,11.078685693534965,129283988
1996-07-01,10.805778503417969,10.945615231570116,10.73811586703926,10.94110454238724,99303582
1996-07-02,10.620833396911621,10.9162938835269,10.555424955523906,10.82607703463208,112382216
1996-07-03,10.352436065673828,10.523849147733438,10.289284119508238,10.476484996556286,135289865
1996-07-04,10.442654609680176,10.623089086040622,10.172002512033554,10.291539998249341,144279979
1996-07-05,10.422354698181152,10.62083267165059,10.341158467023833,10.508060085809213,110356213
1996-07-08,10.431376457214355,10.609555187853562,10.377245889868387,10.600533043523319,49718582
1996-07-09,10.002843856811523,10.417843328960904,9.833685742866702,10.417843328960904,103955821
1996-07-10,10.011865615844727,10.126893168354988,9.788577693796865,9.923903730377747,118561751
1996-07-11,10.219365119934082,10.415587362976597,10.059229153729657,10.059229153729657,185369120
1996-07-12,10.023143768310547,10.235154606632177,9.955481126060794,10.162981274808159,121187987
1996-07-15,10.289285659790039,10.431378134592407,9.878796798946723,9.92616095721418,149170886
1996-07-16,9.97352409362793,10.56670310898317,9.835943088918134,10.374990767557303,208768353
1996-07-17,10.194557189941406,10.42912224975287,9.878796650381657,9.878796650381657,119790712
1996-07-18,10.519338607788086,10.677219636258375,10.2622201116424,10.2622201116424,232398238
1996-07-19,10.379502296447754,10.64564292910351,10.268986193103053,10.575724562370905,145490238
1996-07-22,10.192300796508789,10.363713890458913,9.971269352702722,10.172002311003004,55590876
1996-07-23,9.1660795211792,10.23741087655127,9.123226818636928,10.23741087655127,286435994
1996-07-24,8.68567180633545,9.20216525437824,8.412764001650023,8.908959731546489,228483375
1996-07-25,8.624775886535645,8.886405851313016,8.57515676714205,8.683417151590223,147512680
1996-07-26,8.437573432922363,8.570644514007656,8.257138964817209,8.525536088534336,214922062
1996-07-29,8.387954711914062,8.699204547957624,8.349612701704162,8.480427294960215,116786883
1996-07-30,8.286460876464844,8.43531899627444,8.02934084311642,8.322547925573813,182400913
1996-07-31,8.701459884643555,8.701459884643555,8.209775594128304,8.451107050072,131101603
1996-08-01,8.593198776245117,9.111947924557931,8.532301793965715,9.066838736635043,177699694
1996-08-02,8.514259338378906,8.683416707192803,8.453362348472664,8.615753299940101,115698629
1996-08-05,8.489449501037598,8.796187883550504,8.437573889482024,8.660862599808052,98966063
1996-08-06,8.435319900512695,8.5661352760027,8.315782399513626,8.561623819721525,104682511
1996-08-07,8.85257339477539,8.857084083921952,8.464638803934182,8.514258683181898,119796946
1996-08-08,8.615753173828125,8.996922137808165,8.575156202767404,8.974367158246137,129558277
1996-08-09,8.622519493103027,8.748824159125292,8.534557602309837,8.593199629050517,106431553
1996-08-12,8.509746551513672,8.690180998942767,8.448850337345188,8.660861138714383,81726773
1996-08-13,8.424041748046875,8.550346417811841,8.367656213641386,8.435318854927973,88944690
1996-08-14,8.428550720214844,8.599963782578284,8.39020871787379,8.480425554540624,86158156
1996-08-15,8.428550720214844,8.428550720214844,8.428550720214844,8.428550720214844,0
1996-08-16,8.444339752197266,8.561622270039225,8.378932842503136,8.500726049597818,80130905
1996-08-19,8.184964179992676,8.421785692367198,8.130834380479893,8.412763548307193,73450881
1996-08-20,8.196243286132812,8.299992978072794,8.142113478467037,8.142113478467037,75622935
1996-08-21,8.543581008911133,8.606732968142015,8.342847256794256,8.342847256794256,90067675
1996-08-22,8.521024703979492,8.735290473707204,8.48042620491178,8.726268329621552,146607880
1996-08-23,8.572898864746094,8.658605786493142,8.49170339819444,8.521024792117236,76385247
1996-08-26,8.493961334228516,8.615753788523815,8.469150625076585,8.539069764147063,52964641
1996-08-27,8.502982139587402,8.615753206769222,8.428552315793123,8.502982139587402,61574490
1996-08-28,8.798442840576172,8.816486363403374,8.660861841007081,8.705970264969164,90476438
1996-08-29,8.814229965209961,8.99015449094533,8.775887961001288,8.841295630497767,163233580
1996-08-30,8.827764511108398,8.859340102382548,8.766867523889594,8.784911047279913,63996789
1996-09-02,8.917981147766113,8.972111716637624,8.818742154607603,8.845807055937431,76755716
1996-09-03,8.742057800292969,9.066839696950948,8.685672267182039,8.976622843973463,138968732
1996-09-04,8.76235580444336,8.793932160978239,8.615752660195437,8.73078021412033,67474392
1996-09-05,8.845807075500488,8.868361287693867,8.784910855820735,8.793932234213345,48872558
1996-09-06,8.769122123718262,8.868361115165614,8.74656791196366,8.868361115165614,52351051
1996-09-09,8.532301902770996,8.753333325216262,8.502981275042533,8.742056985856506,71046392
1996-09-10,8.374422073364258,8.52328096059873,8.324802955094054,8.52328096059873,95716441
1996-09-11,8.309015274047852,8.498471136734782,8.279694641775977,8.435319182505806,59624183
1996-09-12,8.225563049316406,8.29773714019897,8.097003428814242,8.266160783884887,106114517
1996-09-13,8.097003936767578,8.295481932934003,8.058661161251399,8.254884195818684,85231982
1996-09-16,7.785755157470703,8.045130177375654,7.733879540520117,8.033853069224309,112576357
1996-09-17,7.896270275115967,7.961677953821329,7.788009131146008,7.837629013685214,78881462
1996-09-18,8.279693603515625,8.340590588371574,7.882737636754628,7.984231589898752,85640745
1996-09-19,7.921079158782959,8.333823661518458,7.887247076927085,8.209774737945041,107162696
1996-09-20,7.880481719970703,8.029339820827813,7.8331175698220346,7.903035931239246,62393797
1996-09-23,7.700047969818115,7.9075481117008035,7.609830350257839,7.853417539964638,107213457
1996-09-24,7.8060526847839355,7.898526032938898,7.702302996077666,7.702302996077666,88283011
1996-09-25,7.8060526847839355,8.00453068327067,7.785754199094923,7.884993198338289,71602096
1996-09-26,7.700047969818115,7.803797657653512,7.627873874169895,7.7812434443164165,96390589
1996-09-27,7.603063106536865,7.691025754928746,7.5805088956514854,7.657193672388864,78583127
1996-09-30,7.742899417877197,7.783497914779916,7.537655803180156,7.569231390266576,95164300
1996-10-01,7.6910271644592285,7.797031821805569,7.634640094488127,7.781244024534744,62001064
1996-10-02,7.6910271644592285,7.6910271644592285,7.6910271644592285,7.6910271644592285,0
1996-10-03,7.76545524597168,8.029340141315954,7.693281154062082,7.792520147331851,155887423
1996-10-04,7.693282127380371,7.79928755095446,7.625618716101699,7.742901247186908,82012640
1996-10-07,7.438417434692383,7.7135794286335635,7.185808886094425,7.7135794286335635,130389162
1996-10-08,7.382031440734863,7.4406726996549555,7.127167154099754,7.402330691689603,117510010
1996-10-09,7.483526706695557,7.695536779089548,7.34368920001044,7.442928201836963,82283367
1996-10-10,7.623363971710205,7.65719529520828,7.431652372342474,7.431652372342474,90391836
1996-10-11,7.871461391448975,8.024830967978,7.600809287716805,7.645917716268191,218646347
1996-10-14,7.720345973968506,7.894014018805348,7.693281072893884,7.84665063347772,90042740
1996-10-15,7.715836524963379,7.794776279408976,7.60080971914358,7.675238783720393,102120395
1996-10-16,7.73162317276001,7.936867576491288,7.695536126752686,7.837628583077076,107317652
1996-10-17,7.758688449859619,7.799286183021521,7.578253228904702,7.693280778039939,82954843
1996-10-18,7.7361345291137695,7.846650627213703,7.691026105288127,7.783498680615433,71505026
1996-10-21,7.7361345291137695,7.7361345291137695,7.7361345291137695,7.7361345291137695,0
1996-10-22,7.778987884521484,7.959422361327466,7.738390146395436,7.7925207193008035,78266981
1996-10-23,8.32480239868164,8.32480239868164,7.939123520612213,7.939123520612213,138828915
1996-10-24,8.460128784179688,8.84129698835436,8.34735694932171,8.728525153496383,257373746
1996-10-25,8.67664909362793,8.746567452882124,8.383442823783959,8.480426082480749,181469397
1996-10-28,8.599964141845703,8.81874135908345,8.554854955416076,8.70822450361088,122125737
1996-10-29,8.466893196105957,8.638306252544433,8.392463388974411,8.570642861171367,131632371
1996-10-30,8.466893196105957,8.466893196105957,8.466893196105957,8.466893196105957,0
1996-10-31,8.142112731933594,8.385699142731424,7.9616775022183255,8.324802156926038,181593183
1996-11-01,8.092493057250977,8.435318469972552,8.029340342144586,8.207519848673558,147824373
1996-11-04,7.763199806213379,8.009041953910591,7.724857031134795,8.009041953910591,96978353
1996-11-05,7.4790143966674805,7.803797034956854,7.400073890074736,7.7586886118820475,125799261
1996-11-06,7.4248857498168945,7.551189660547681,7.2895596933413636,7.442928508882476,127944599
1996-11-07,7.585019588470459,7.623362359964689,7.438417217640415,7.521867644716693,98590250
1996-11-08,7.618852138519287,7.691026230787504,7.566977297030953,7.64366131230111,90326826
1996-11-11,7.5421671867370605,7.64591764412298,7.411352591929994,7.479015234118623,69336534
1996-11-12,79.16319274902344,79.16319274902344,79.16319274902344,79.16319274902344,0
1996-11-13,7.6414055824279785,7.668470481201152,7.539910871157957,7.623362061175269,40786353
1996-11-14,7.530889511108398,7.645916288925966,7.454203970947642,7.612084973828068,61028582
1996-11-15,7.551189422607422,7.569232947316399,7.465483254898726,7.50157030431668,28730962
1996-11-18,7.684257984161377,7.70455723213188,7.58050831554348,7.609828940693038,49022171
1996-11-19,7.553444862365723,7.7248579748436565,7.510592158905221,7.713580866963317,50263599
1996-11-20,7.248961448669434,7.600809017783436,7.224151507362495,7.397819564087265,105971138
1996-11-21,7.118146896362305,7.3188798787239575,7.06627128004733,7.228663014618582,142338577
1996-11-22,7.0256733894348145,7.129423076132699,6.991841303588211,7.0910803009105114,108517224
1996-11-25,7.190319061279297,7.330155775896159,6.903878449608497,6.994096055592817,112566561
1996-11-26,7.145211219787598,7.3053472132151995,7.070782159726621,7.3053472132151995,131269026
1996-11-27,6.928689479827881,6.976053634663481,6.788853509367782,6.951244459540182,98681086
1996-11-28,6.933200836181641,7.149722355380541,6.892602333008201,6.9692878837501056,91472965
1996-11-29,6.946732521057129,7.167765483664943,6.919667619980101,6.978308877490202,41441799
1996-12-02,6.888091564178467,6.9918404723297805,6.858770171193464,6.901623630696397,36179532
1996-12-03,6.809152126312256,6.9241796900786605,6.723445193904046,6.87230407857331,59956358
1996-12-04,6.678337097167969,6.766298995604,6.585864508963618,6.721190565496893,45699524
1996-12-05,6.795618534088135,6.852004828853842,6.619694765545838,6.687357399810492,56226730
1996-12-06,6.863282203674316,6.987331137568645,6.83396157443427,6.845238680587222,61434673
1996-12-09,6.856515884399414,6.917412105250342,6.827195254741746,6.901624309653712,32668089
1996-12-10,6.721189498901367,6.842982700590185,6.682846726425435,6.842982700590185,58670403
1996-12-11,7.176787853240967,7.192575650532255,6.718934835886019,6.770810449951023,80802381
1996-12-12,6.955755710601807,7.262494111669796,6.928690039246539,7.194831465705552,76805587
1996-12-13,6.946732521057129,6.97605314981218,6.879069885258634,6.946732521057129,37479737
1996-12-16,7.194829940795898,7.348199491929935,6.987330590847803,6.987330590847803,68976751
1996-12-17,7.102357864379883,7.262493860316403,7.036950948696284,7.206108323964357,56358532
1996-12-18,7.235428333282471,7.4654826809771695,7.185809218806282,7.262493235159312,117028222
1996-12-19,7.192575454711914,7.262493825942294,7.120401355553354,7.181298347494881,47032680
1996-12-20,7.4090962409973145,7.52186806804047,7.280536618680149,7.282791580169662,94305808
1996-12-23,7.316623687744141,7.476759667327054,7.2647488463554994,7.442927582758934,55069013
1996-12-24,7.300835132598877,7.3887977863411285,7.208362555859406,7.267004580424859,52333240
1996-12-25,7.300835132598877,7.300835132598877,7.300835132598877,7.300835132598877,0
1996-12-26,7.564722537994385,7.600809588749505,7.375265904635985,7.4429285501428675,50403416
1996-12-27,7.564722537994385,7.564722537994385,7.564722537994385,7.564722537994385,0
1996-12-30,7.564722537994385,7.564722537994385,7.564722537994385,7.564722537994385,0
1996-12-31,7.551189422607422,7.668471950109811,7.488037469231966,7.6233635214433315,35971143
1997-01-01,8.081215858459473,8.081215858459473,7.758688934401513,7.758688934401513,73244273
1997-01-02,8.12181282043457,8.372166417583543,8.040617349115069,8.236840376647084,300926152
1997-01-03,8.198498725891113,8.230074318217719,8.020319213802226,8.040617699410488,123780381
1997-01-06,8.175942420959473,8.277437131184644,8.087981309299238,8.243605816513512,71846998
1997-01-07,8.464639663696289,8.505237402562589,8.076705033452164,8.142113480674217,217604402
1997-01-08,8.466893196105957,8.728523086092885,8.401485532056293,8.683414669318658,162491751
1997-01-09,8.43982982635498,8.521025297724483,8.369910695007606,8.43531837089189,79652679
1997-01-10,8.478171348571777,8.608985926633773,8.435317887610667,8.561621776679868,100593990
1997-01-13,8.493961334228516,8.523281200706013,8.223309222293327,8.392465834487883,124518648
1997-01-14,8.577410697937012,8.638307683640313,8.446595348165696,8.57064428105755,120202146
1997-01-15,9.179610252380371,9.179610252380371,8.660861121288962,8.705969541502531,167833277
1997-01-16,8.811975479125977,9.822408904016061,8.622518876741408,9.698359974655302,252687666
1997-01-17,8.760102272033691,8.92474896598777,8.4939616074976,8.575157090447998,143173024
1997-01-20,8.45561695098877,8.791677478914513,8.399231419182899,8.70822551266045,76494785
1997-01-21,8.23684024810791,8.491703764316219,8.173688300979572,8.390209809856627,101668886
1997-01-22,8.645073890686035,8.79618773460924,8.372166833729734,8.39472104730491,148847616
1997-01-23,8.645073890686035,8.645073890686035,8.645073890686035,8.645073890686035,0
1997-01-24,8.640563011169434,8.73980200844465,8.575156099724769,8.69469358228643,74092077
1997-01-27,9.238251686096191,9.247273063830898,8.7984422817638,8.7984422817638,126611443
1997-01-28,9.450263977050781,9.626187766444128,9.1683355346545,9.563035047524526,168520782
1997-01-29,9.181866645812988,9.788577700051126,8.933769550432723,9.720915064823375,195489344
1997-01-30,8.875128746032715,9.141270166810633,8.760101943864093,8.976623479024523,152846191
1997-01-31,8.299991607666016,8.570643666155387,8.254883186655054,8.435317636910701,147339022
1997-02-03,8.029340744018555,8.198498880405594,7.896270422507013,8.024830820700497,113440191
1997-02-04,8.286460876464844,8.385699878408548,8.006787395188217,8.02934084311642,163885464
1997-02-05,8.277438163757324,8.633796408413222,8.232329738568744,8.577410876927496,78253623
1997-02-06,8.41050910949707,8.469150373131468,8.142113499738924,8.259396027007723,103017180
1997-02-07,8.47591781616211,8.541324733114347,8.322548234855448,8.439830765712077,82106148
1997-02-10,8.784911155700684,8.866106628853263,8.521025484848858,8.593199579300876,157098573
1997-02-11,8.832275390625,8.931514396912249,8.667629466953391,8.773634891021219,82182735
1997-02-12,8.85257339477539,8.999176538627484,8.773633652969105,8.773633652969105,91577160
1997-02-13,8.773633003234863,8.834529217733369,8.72175740014961,8.773633003234863,39585000
1997-02-14,8.863852500915527,8.97888008048633,8.775890594755275,8.796189083601169,71355414
1997-02-17,8.931512832641602,9.053306798937028,8.845806676926138,9.01947548217133,62608420
1997-02-18,8.73529052734375,8.931512776316817,8.705969899756019,8.911214292870135,67683671
1997-02-19,8.766867637634277,8.81874248072503,8.55260108192374,8.793932539964967,75052982
1997-02-20,8.656352043151855,8.751079589983451,8.61575353795155,8.705971161376794,43990557
1997-02-21,8.518770217895508,8.615753492126377,8.487193858311638,8.593200044154932,62522927
1997-02-24,8.225563049316406,8.428551722158813,8.191731731544646,8.390209715259854,56120754
1997-02-25,8.1624116897583,8.333824784822667,8.051895584030929,8.164666651378104,75093057
1997-02-26,8.22781753540039,8.266160306295887,8.063171645181434,8.074448750453804,56311332
1997-02-27,8.572898864746094,8.615752325619617,8.29999183738016,8.29999183738016,104010145
1997-02-28,9.15705680847168,9.260807256340497,8.84355126960479,9.15705680847168,62139099
1997-03-03,9.348769187927246,9.682573212713688,9.044285792116721,9.233741633506742,193483823
1997-03-04,9.418686866760254,9.506648754444857,9.276595176048094,9.382599820600644,129055116
1997-03-05,9.49311637878418,9.92390365858422,9.348768965041033,9.766023411417335,160728460
1997-03-06,9.364557266235352,9.46830772622964,9.303661806188927,9.33749236192185,89887784
1997-03-07,98.29114532470703,98.29114532470703,98.29114532470703,98.29114532470703,0
1997-03-10,8.942790985107422,9.199910226535208,8.89768256133745,9.199910226535208,90796146
1997-03-11,8.52553653717041,8.976623114276592,8.390210487417365,8.841297064523546,87724635
1997-03-12,8.710481643676758,8.86385043704046,8.618008302671727,8.79618703548097,53030542
1997-03-13,8.575156211853027,8.773634208998748,8.514259222773635,8.751079229412824,40002668
1997-03-14,8.56162166595459,8.705969841551797,8.4465948839609,8.457872755614767,66391481
1997-03-17,8.523280143737793,8.649584804543471,8.430807567387472,8.593199274137632,49774687
1997-03-18,8.390210151672363,8.539069030307509,8.347356687205359,8.523280468223312,61285061
1997-03-19,8.252629280090332,8.588689082925411,8.214287267013079,8.550347069848158,39448746
1997-03-20,8.30675983428955,8.439830931209949,8.121813888659492,8.182710883264553,88715819
1997-03-21,8.32254695892334,8.433063055100838,8.295481292129287,8.378932487724564,42424077
1997-03-24,8.32254695892334,8.32254695892334,8.32254695892334,8.32254695892334,0
1997-03-25,8.272928237915039,8.41276498187341,8.232330498256543,8.41276498187341,47545637
1997-03-26,8.259395599365234,8.349612451847396,8.232329930651076,8.345100996253779,24917622
1997-03-27,8.286460876464844,8.329313576846314,8.182710418723577,8.221052429519405,37321219
